TOMO 05 — ARMADURAS Y EQUIPO

Fuente de armaduras, ropa, piezas, servoarmaduras, resistencias y equipo.

Edición 5.1 — Versión refinada para lectura de libro

Nota editorial: esta versión conserva la información útil de las iteraciones anteriores, unifica fichas heredadas bajo IDs maestros y retira del cuerpo principal títulos técnicos repetidos, separadores visuales y marcas internas de trabajo. Las fuentes, alias y notas de trazabilidad no se pierden: se conservan en apéndice cuando corresponde.
## Balance defensivo para publicación

Las armaduras no se eliminan por ser fuertes. Se clasifican por etapa, rareza, coste de mantenimiento y presión táctica. Una defensa alta debe tener al menos una contrapartida: peso, ruido, mantenimiento, núcleo, coste, penalización social o dependencia de reparación.

### Prueba de armadura
1. Comparar DR/ER/RR contra armas de su misma etapa.
2. Confirmar que no anule todo daño común sin inmunidad explícita.
3. Aplicar daño mínimo del Tomo 01 si corresponde.
4. Marcar REQUIERE_BALANCE_DEFENSIVO si bloquea demasiado el combate.

TOMO 05 — ARMADURAS: ANTI-BLOQUEO Y PROGRESION DEFENSIVA

1. REGLA ANTI-INMORTALIDAD
Ninguna armadura comun debe anular por completo todas las armas de su misma etapa. Si lo hace, marcar REQUIERE_BALANCE_DEFENSIVO antes de modificar valores.

2. PROGRESION DEFENSIVA RECOMENDADA
| Etapa | DR/ER esperado | Riesgo |
|---|---|---|
| Inicio | bajo | no bloquear armas simples |
| Temprana | bajo-medio | proteger sin volver invulnerable |
| Media | medio | exigir armas mejores |
| Alta | alto | premiar preparacion |
| Final | muy alto | requerir tactica, criticos, debilidades o antiblindaje |

3. ARMADURA PESADA
Una armadura pesada puede dar gran defensa, pero debe tener al menos una presion:
- peso alto,
- penalizacion de sigilo,
- mantenimiento,
- consumo de nucleo si es servoarmadura,
- ruido,
- limitacion social o de movilidad.


Resultado de auditoría:
- No se modifican DR, ER, RR, peso ni valores de equipo.
- Regla anti-bloqueo: ninguna armadura común debe anular totalmente armas comunes; siempre debe existir daño mínimo, desgaste, crítico, penetración, mod o condición narrativa.
- Servoarmadura y armadura pesada deben exigir coste logístico: peso, núcleo, reparación, ruido, calor, mantenimiento o penalización social según Tomo 01/Tomo 10.
- Si una pieza protege demasiado para su etapa, marcar REQUIERE_REVISIÓN_DE_ETAPA antes de editar.
- Información eliminada: 0.

Criterio aplicado:
- No se cambian valores de PV, AP, daño, DR, ER ni RR en fichas existentes.
- La simulación se agrega como capa de auditoría para decidir ajustes posteriores sin destruir datos.
- AP sigue significando Puntos de Acción.
- Fórmula provisional de test: mitigación por tramo de defensa + daño mínimo táctico. No reemplaza Tomo 01; sirve para detectar bloqueos.

### Distribución real detectada en los tomos
| Métrica | Muestras | P10 | P25 | P50 | P75 | P90 |
|---|---:|---:|---:|---:|---:|---:|
| PV enemigos Tomo 03 | 213 | 85.0 | 210.0 | 500.0 | 1000.0 | 1800.0 |
| DR enemigos Tomo 03 | 213 | 15.0 | 45.0 | 95.0 | 180.0 | 260.0 |
| ER enemigos Tomo 03 | 213 | 5.0 | 35.0 | 80.0 | 140.0 | 208.0 |
| Amenaza enemigos Tomo 03 | 213 | 1.1 | 1.5 | 2.2 | 3.1 | 4.2 |
| Daño base armas Tomo 04 | 106 | 22.0 | 28.0 | 45.0 | 55.0 | 150.0 |
| Coste AP armas Tomo 04 | 99 | 20.0 | 25.0 | 28.0 | 35.0 | 42.0 |
| DR armaduras Tomo 05 | 293 | 0.0 | 5.0 | 35.0 | 35.0 | 35.0 |
| ER armaduras Tomo 05 | 293 | 0.0 | 5.0 | 35.0 | 35.0 | 35.0 |

### Fórmula de test usada en esta simulación
- Defensa 0–25: reduce 0 daño.
- Defensa 26–75: reduce 5 daño.
- Defensa 76–150: reduce 10 daño.
- Defensa 151–250: reduce 20 daño.
- Defensa 251–400: reduce 35 daño.
- Defensa 401+: reduce 50 daño.
- Si el arma puede afectar al objetivo pero el cálculo baja a 0, usar daño mínimo táctico: máximo entre 1 y 10% del daño base.
- Rondas de referencia: se calcula con presupuesto abstracto de 100 AP tácticos para comparar armas; no sustituye la economía oficial del Tomo 01.

### Resultado de simulación representativa
| Arma | Enemigo | Amenaza | PV | DR/ER | Daño efectivo | Impactos | Rondas ref. | Estado |
| Combat shotgun | B-132 Legendary Deathclaw | 7.0 | 2800 | 350/260 | 20.0 | 140 | 70 | OK |
| Combat shotgun | B-068 Ancient Behemoth | 5.8 | 4200 | 320/160 | 20.0 | 210 | 105 | OK |
| Combat shotgun | B-022 Red Widow Bloodbug | 1.6 | 180 | 35/20 | 50.0 | 4 | 2 | OK |
| Combat shotgun | B-154 F6-33 | 2.5 | 500 | 90/130 | 45.0 | 12 | 6 | OK |
| Láser Rifle | B-137 Cat | 1.1 | 10 | 0/0 | 24.0 | 1 | 1 | OK |
| Láser Rifle | B-092 Raider | 1.0 | 70 | 10/5 | 24.0 | 3 | 1 | OK |
| Láser Rifle | B-001 Feral Ghoul | 1.5 | 45 | 5/0 | 24.0 | 2 | 1 | OK |
| Láser Rifle | B-004 Withered Feral Ghoul | 2.1 | 220 | 45/25 | 24.0 | 10 | 3 | OK |
| Láser Rifle | B-150 Synth eradicator | 4.0 | 1000 | 180/240 | 4.0 | 250 | 63 | OK |
| Láser Rifle | B-181 Gunner con servoarmadura | 4.2 | 900 | 220/180 | 4.0 | 225 | 57 | OK |
| Láser Rifle | B-132 Legendary Deathclaw | 7.0 | 2800 | 350/260 | 2.4 | 1167 | 292 | OK |
| Láser Rifle | B-068 Ancient Behemoth | 5.8 | 4200 | 320/160 | 4.0 | 1050 | 263 | OK |
| Láser Rifle | B-022 Red Widow Bloodbug | 1.6 | 180 | 35/20 | 24.0 | 8 | 2 | OK |
| Láser Rifle | B-154 F6-33 | 2.5 | 500 | 90/130 | 14.0 | 36 | 9 | LARGO |
| Plasma Rifle | B-137 Cat | 1.1 | 10 | 0/0 | 48.0 | 1 | 1 | OK |
| Plasma Rifle | B-092 Raider | 1.0 | 70 | 10/5 | 48.0 | 2 | 1 | OK |
| Plasma Rifle | B-001 Feral Ghoul | 1.5 | 45 | 5/0 | 48.0 | 1 | 1 | OK |
| Plasma Rifle | B-004 Withered Feral Ghoul | 2.1 | 220 | 45/25 | 43.0 | 6 | 2 | OK |
| Plasma Rifle | B-150 Synth eradicator | 4.0 | 1000 | 180/240 | 8.0 | 125 | 42 | OK |
| Plasma Rifle | B-181 Gunner con servoarmadura | 4.2 | 900 | 220/180 | 8.0 | 113 | 38 | OK |
| Plasma Rifle | B-132 Legendary Deathclaw | 7.0 | 2800 | 350/260 | 4.8 | 584 | 195 | OK |
| Plasma Rifle | B-068 Ancient Behemoth | 5.8 | 4200 | 320/160 | 4.0 | 1050 | 350 | OK |
| Plasma Rifle | B-022 Red Widow Bloodbug | 1.6 | 180 | 35/20 | 43.0 | 5 | 2 | OK |
| Plasma Rifle | B-154 F6-33 | 2.5 | 500 | 90/130 | 28.0 | 18 | 6 | OK |
| Gauss Rifle | B-137 Cat | 1.1 | 10 | 0/0 | 110.0 | 1 | 1 | OK |
| Gauss Rifle | B-092 Raider | 1.0 | 70 | 10/5 | 110.0 | 1 | 1 | OK |
| Gauss Rifle | B-001 Feral Ghoul | 1.5 | 45 | 5/0 | 110.0 | 1 | 1 | OK |
| Gauss Rifle | B-004 Withered Feral Ghoul | 2.1 | 220 | 45/25 | 105.0 | 3 | 2 | OK |
| Gauss Rifle | B-150 Synth eradicator | 4.0 | 1000 | 180/240 | 90.0 | 12 | 6 | OK |
| Gauss Rifle | B-181 Gunner con servoarmadura | 4.2 | 900 | 220/180 | 90.0 | 10 | 5 | OK |
| Gauss Rifle | B-132 Legendary Deathclaw | 7.0 | 2800 | 350/260 | 75.0 | 38 | 19 | OK |
| Gauss Rifle | B-068 Ancient Behemoth | 5.8 | 4200 | 320/160 | 75.0 | 56 | 28 | OK |
| Gauss Rifle | B-022 Red Widow Bloodbug | 1.6 | 180 | 35/20 | 105.0 | 2 | 1 | OK |
| Gauss Rifle | B-154 F6-33 | 2.5 | 500 | 90/130 | 100.0 | 5 | 3 | OK |
| Super Sledge | B-137 Cat | 1.1 | 10 | 0/0 | 40.0 | 1 | 1 | OK |
| Super Sledge | B-092 Raider | 1.0 | 70 | 10/5 | 40.0 | 2 | 1 | OK |
| Super Sledge | B-001 Feral Ghoul | 1.5 | 45 | 5/0 | 40.0 | 2 | 1 | OK |
| Super Sledge | B-004 Withered Feral Ghoul | 2.1 | 220 | 45/25 | 35.0 | 7 | 4 | OK |
| Super Sledge | B-150 Synth eradicator | 4.0 | 1000 | 180/240 | 20.0 | 50 | 25 | OK |
| Super Sledge | B-181 Gunner con servoarmadura | 4.2 | 900 | 220/180 | 20.0 | 45 | 23 | OK |
| Super Sledge | B-132 Legendary Deathclaw | 7.0 | 2800 | 350/260 | 5.0 | 560 | 280 | OK |
| Super Sledge | B-068 Ancient Behemoth | 5.8 | 4200 | 320/160 | 5.0 | 840 | 420 | OK |
| Super Sledge | B-022 Red Widow Bloodbug | 1.6 | 180 | 35/20 | 35.0 | 6 | 3 | OK |
| Super Sledge | B-154 F6-33 | 2.5 | 500 | 90/130 | 30.0 | 17 | 9 | OK |


### Banderas de balance detectadas
| Arma | Enemigo | Diagnóstico |
|---|---|---|
| Pipe pistol | B-004 Withered Feral Ghoul | LARGO |
| Pipe pistol | B-154 F6-33 | LARGO |
| 10mm Pistol | B-154 F6-33 | LARGO |
| Combat Rifle | B-154 F6-33 | LARGO |
| Láser Rifle | B-154 F6-33 | LARGO |


### Decisión de balance I4.6
- No se ajustan fichas automáticamente.
- Una ficha marcada LARGO no se nerfea ni se elimina; se revisa si su rol táctico justifica duración alta.
- Una ficha marcada BLOQUEO_DEFENSA requiere salida táctica: daño mínimo, punto débil, arma antiarmadura, entorno, sigilo, explosivo o condición especial.
- Una ficha marcada DEMASIADO_LETAL requiere verificar si el arma es única, pesada, explosiva, consume munición escasa o tiene coste AP alto.

Criterio aplicado:
- Tomo 01 y Tomo 10 permanecen intactos y no se incluyen en esta entrega.
- No se elimina información importante ni relevante.
- Lo heredado se conserva como alias, soporte, índice no operativo, material fusionado o revisión manual.
- Las correcciones se aplican como capa técnica: control de cruce, tabla de balance, ficha individual mínima o regla de uso.
- Si un dato exacto no existe en el tomo fuente, no se inventa: se marca como pendiente de validación fina.
- AP se conserva siempre como Puntos de Acción. No se introduce PA como término de acciones.

## Cierre I4.5 del Tomo 05 — Balance defensivo listo para simulación

Ajuste no destructivo aplicado:
- No se cambian DR, ER, RR, peso, valor ni efectos de piezas existentes.
- Los IDs `EQ-xxxx` son la referencia maestra; los IDs `WIKI-A-xxxx` quedan como alias heredado.
- Se agrega matriz de lectura para evitar armaduras invulnerables o irrelevantes.

### Matriz defensiva I4.5
| Etapa | DR/ER esperado | Rol | Señal de problema |
|---|---:|---|---|
| Inicio | 0–25 | Ropa, piezas ligeras | Si bloquea armas comunes por completo. |
| Temprana | 25–60 | Cuero, metal, piezas mixtas | Si vuelve inútiles pistolas y armas pipe. |
| Media | 60–130 | Combat armor / sintética parcial | Si solo explosivos hacen daño. |
| Alta | 130–250 | Pesada / servoarmadura parcial | Debe exigir armas adecuadas, no impedir toda acción. |
| Final | 250+ | Servoarmadura avanzada | Debe tener coste, mantenimiento, núcleo o vulnerabilidad táctica. |

### Regla de defensa mínima jugable
La defensa no debe convertir el combate en bloqueo matemático. Si una armadura reduce todo daño común a cero, debe existir una de estas salidas: daño mínimo, punto débil, arma antiarmadura, AP extra, ataque localizado, efecto de energía, explosivo, sigilo, entorno o desgaste.

Criterio aplicado:
- Tomo 01 y Tomo 10 permanecen intactos; se usan solo como referencia de canon y supervivencia avanzada.
- No se elimina información importante ni relevante.
- Las correcciones se aplican como capas de normalización: ID maestro, alias heredado, apéndice operativo, matriz de cruce o marca de revisión.
- Si un dato no puede validarse con seguridad, se conserva como referencia y no se borra.
- Los textos heredados que contradicen un ID maestro dejan de ser operativos, pero se mantienen como alias histórico o material fusionado.

## Cierre I4.4 del Tomo 05 — Armaduras, equipo y balance defensivo

Matriz defensiva aprobada para prueba de mesa:
| Etapa | DR esperado | ER esperado | RR esperado | Uso | Riesgo |
|---|---:|---:|---:|---|---|
| Inicio | 0-25 | 0-20 | 0-10 | Ropa, cuero ligero, piezas sueltas | Bajo |
| Temprano | 25-60 | 20-50 | 0-25 | Raider, cuero, metal básico | Medio |
| Medio | 60-130 | 50-120 | 10-60 | Combat armor, synth, piezas medianas | Medio-alto |
| Alto | 130-250 | 120-220 | 40-120 | Heavy combat, robot, servoarmadura parcial | Alto |
| Final | 250+ | 220+ | 100+ | Servoarmadura avanzada y mods | Crítico |

Regla de cierre:
- El ID maestro `EQ-xxxx` es el operativo.
- El ID `WIKI-A-xxx` se conserva como alias heredado y no se elimina.
- Ninguna defensa debe volver inmune al personaje salvo regla explícita; siempre debe existir daño mínimo, coste, desgaste o vulnerabilidad.
- Si DR/ER/RR supera el daño promedio de una etapa completa, marcar `REQUIERE_BALANCE_NUMERICO`.

Criterio aplicado:
- Tomo 01 y Tomo 10 NO se modifican ni se incluyen en esta entrega.
- No se elimina información importante: los IDs, textos y fichas heredadas se conservan como alias, apoyo o revisión manual.
- Los ajustes nuevos se aplican como capa técnica para que el contenido heredado no compita con IDs maestros.
- Si un dato no puede validarse contra Tomo 06, queda marcado como REQUIERE_VALIDACION_MANUAL o REQUIERE_MAPEO_U.

## Ajuste Tomo 05 — Preparación para balance matemático

Esta Iteración 4.3 no cambia estadísticas numéricas de forma destructiva. Se añade criterio de prueba: cualquier ajuste futuro de PV, daño, DR/ER/RR o AP debe hacerse contra la matriz Tomo 03 ↔ Tomo 04 ↔ Tomo 05. Si una ficha parece desbalanceada, marcar `REQUIERE_BALANCE` antes de modificar valores.

Criterio aplicado:
- Tomo 01 y Tomo 10 NO se modifican.
- No se elimina información importante ni relevante.
- Las correcciones se agregan como capa de normalización, alias, cruce o apéndice operativo.
- Si un dato no puede validarse con seguridad, se conserva y se marca como REQUIERE REVISIÓN MANUAL.
- Los IDs heredados se conservan como alias para no romper búsquedas ni referencias anteriores.
- AP se mantiene como Puntos de Acción. No se introduce PA como término de acciones.

## Ajuste específico Tomo 05 — Armaduras y equipo

Objetivo 4.1:
- No reemplazar IDs heredados `WIKI-A-xxx`; se conservan como alias.
- Agregar ID maestro limpio `EQ-xxxx` para armaduras, ropa, servoarmaduras, piezas y equipo.
- Mantener DR/ER/RR, obtención, valor, peso y notas originales.

Corrección aplicada: 289 fichas recibieron ID maestro `EQ-xxxx` con alias heredado conservado.

### Regla de balance defensivo
Toda pieza con DR/ER/RR debe compararse contra el daño de Tomo 04 y el daño de enemigos del Tomo 03. Si una defensa anula todo daño común, debe marcarse como `requiere balance`, no eliminarse.


Criterio V3:
- No se elimina contenido del Tomo 01, Tomo 02 ni Tomo 10.
- Tomo 01 conserva reglas core; se ajusta por notas de alineación, no por recorte.
- Tomo 02 conserva todas las misiones, entradas locales, referencias reconstruidas y contenido pendiente de reclasificación; nada se borra sin validación manual.
- Tomo 10 conserva reglas de supervivencia y referencias recuperadas; los contenidos fuera del juego base se tratan como referencia/apéndice, no como pérdida de reglas.
- Los demás tomos quedan alineados al canon global de cruce: Tomo 03 estadísticas, Tomo 04 armas, Tomo 05 equipo, Tomo 06 ubicaciones/mapas, Tomo 07 asentamientos, Tomo 08 facciones y Tomo 09 coleccionables.
- Cualquier contenido dudoso debe marcarse como “requiere revisión” antes de moverse o separarse en tomo/apéndice de expansión.

ROL V3 DEL TOMO 05: fuente de armaduras, ropa, servoarmaduras, piezas, resistencias y equipo.

CANON GLOBAL DE CRUCE ENTRE TOMOS — EDICIÓN AJUSTADA
Alcance V3 de esta colección: Fallout 4 juego base como núcleo principal. Si este tomo conserva contenido DLC, Creation Club o referencias no base, debe marcarse para apéndice o tomo de expansión, no mezclarse con la regla base.

Reglas compartidas entre tomos:
- AP significa siempre Puntos de Acción. No usar PA para acciones.
- Zona significa ubicación, punto de interés, interior, exterior, edificio, cueva, vault, tramo de ruta o área jugable completa.
- Ruta significa cadena de zonas conectadas.
- Ubicación significa lugar físico consultable en el Tomo 06.
- Subzona significa elemento interno explorable: sala, calle, casa, puente, pasillo, azotea, patio, túnel, garaje, muelle, escalera, zona de cobertura o sector de combate.
- Enemigo propio de misión: se define en Tomo 02 y sus estadísticas se consultan en Tomo 03.
- Enemigo normal de ubicación: se define en Tomo 06 y sus estadísticas se consultan en Tomo 03.
- Asentamiento: Tomo 06 lo describe como mapa/ubicación explorable; Tomo 07 lo desarrolla como sistema construible, población, defensa, recursos y economía.
- Bioma, clima y hora: Tomo 06 los explica como lectura básica del entorno; Tomo 10 contiene las reglas avanzadas de supervivencia.
- Coleccionable: Tomo 09 es la fuente principal; Tomo 06 indica su punto físico exacto si forma parte del mapa; Tomo 02 solo lo menciona si es requerido por una misión.
- Facción: Tomo 08 es la fuente política y de reputación; Tomo 02 usa facciones en misiones; Tomo 06 en territorios; Tomo 03 en enemigos/NPC.

Lista canónica básica de climas del juego base para Tomo 01, 06 y 10:
Soleado; Despejado templado; Nublado; Viento fuerte; Polvo / ceniza; Lluvia ligera; Lluvia fuerte; Niebla ligera; Niebla densa; Calor extremo; Frío extremo; Tormenta de nieve; Tormenta eléctrica; Tormenta radiactiva.

ROL DE ESTE TOMO EN EL CRUCE GLOBAL:
Este tomo es la fuente única de armaduras, ropa, servoarmaduras, piezas, resistencias y equipo del juego base.

Biomas oficiales de supervivencia usados como etiqueta de lectura de entorno:
Desierto / yermo seco; Bosque templado; Bosque boreal; Tundra / zona fría; Bioma acuático; Pantano; Mar Resplandeciente; Urbano; Costa; Rural; Subterráneo.


Criterio aplicado en esta iteración:
- Tomo 01 y Tomo 10 quedan intactos. No se modifica su texto, reglas ni orden interno.
- Este tomo se ajusta para alinearse con Tomo 01 como regla core y Tomo 10 como supervivencia avanzada, sin duplicarlos.
- No se elimina información: lo dudoso se conserva como referencia, alias o apéndice de revisión.
- Se refuerzan IDs, cruces, separación base/DLC/Creation Club/cortado/local y uso correcto de AP como Puntos de Acción.
- Las fichas principales conservan su contenido; los ajustes nuevos son capas de normalización editorial y jugable.

## Ajuste específico del Tomo 05 — Armaduras y piezas de equipo

Estado después del ajuste: el Tomo 05 conserva sus fichas y queda alineado como fuente única de DR, ER, RR, ropa, servoarmaduras y piezas de equipo. No se rebajan resistencias en esta pasada; se agrega progresión para balance.

### Progresión recomendada de defensa
| Etapa de juego | DR esperado | ER esperado | RR esperado | Ejemplo de lectura |
|---|---:|---:|---:|---|
| Inicio | 0-25 | 0-20 | 0-10 | Ropa, cuero ligero, piezas sueltas. |
| Temprano | 25-60 | 20-50 | 5-25 | Cuero/metal/combat parcial. |
| Medio | 60-130 | 50-120 | 20-60 | Combat armor, synth, mods medios. |
| Alto | 130-250 | 120-220 | 50-150 | Servoarmadura parcial o equipo avanzado. |
| Final | 250+ | 220+ | 150+ | Servoarmadura completa, mods avanzados. |

### Regla de cruce con armas
Una defensa alta debe sentirse útil, pero no debe anular por completo el combate. Si DR/ER/RR supera mucho el daño promedio del Tomo 04, la ficha debe indicar una de estas soluciones: punto débil, penetración, daño mínimo, deterioro, ataque especial, explosivo o requisito táctico.

### Campos que deben revisarse antes de maquetación
- ID de equipo estable `EQ-xxxx`.
- Tipo: ropa, armadura, pieza, servoarmadura, mod, accesorio o equipo especial.
- DR/ER/RR.
- Peso.
- Valor.
- Restricción o facción asociada.
- Ubicación o método de obtención.
- Cruce con Tomo 04 si modifica armas.
